caseID;resp.cat;DAY;RD;LRR;var.lrr
HH002_1;abundance;9;1;0.133455249;0.000465252
HH002_1;composition;0.5;0.055555556;0.262803533;
HH002_1;composition;3;0.333333333;0.181156457;
HH002_1;composition;6;0.666666667;0.134224932;
HH002_1;composition;9;1;0.080601606;
HH002_2;abundance;0.5;0.055555556;-1.439938759;0.000401838
HH002_2;abundance;3;0.333333333;-0.000127586;0.00066937
HH002_2;abundance;6;0.666666667;-1.013417824;0.000699329
HH002_2;abundance;9;1;-1.977378102;0.000563198
HH002_2;composition;0.5;0.055555556;0.143076195;
HH002_2;composition;3;0.333333333;0.328861375;
HH002_2;composition;6;0.666666667;0.367767742;
HH002_2;composition;9;1;0.317143915;
HH002_3;abundance;0.5;0.083333333;-1.973504582;0.000757611
HH002_3;abundance;3;0.5;-2.18657367;0.000207724
HH002_3;abundance;6;1;-0.426520935;0.000518457
HH002_3;composition;0.5;0.083333333;0.281332313;
HH002_3;composition;3;0.5;0.552961577;
HH002_3;composition;6;1;0.059269624;
HH002_4;abundance;0.5;0.055555556;-0.373062283;0.000286065
HH002_4;abundance;3;0.333333333;-0.106406958;0.0000459
HH002_4;abundance;6;0.666666667;-0.213069088;0.000111805
HH002_4;abundance;9;1;-0.160248368;0.000398494
HH002_4;composition;0.5;0.055555556;0.178846137;
HH002_4;composition;3;0.333333333;0.093602846;
HH002_4;composition;6;0.666666667;0.09201066;
HH002_4;composition;9;1;0.084656746;
HH002_5;abundance;0.5;0.055555556;-2.666680843;0.000647189
HH002_5;abundance;3;0.333333333;-0.853169456;0.000532592
HH002_5;abundance;6;0.666666667;-2.293490973;0.0000302
HH002_5;abundance;9;1;-0.399855402;0.000474502
HH002_5;composition;0.5;0.055555556;0.496381601;
HH002_5;composition;3;0.333333333;0.02827573;
HH002_5;composition;6;0.666666667;0.141595855;
HH002_5;composition;9;1;0.177035327;
HH002_6;abundance;0.5;0.083333333;-2.157483999;0.00066315
HH002_6;abundance;3;0.5;-0.906245348;0.000191727
HH002_6;abundance;6;1;-0.186658728;0.000164839
HH002_6;composition;0.5;0.083333333;0.184557743;
HH002_6;composition;3;0.5;0.133680221;
HH002_6;composition;6;1;0.01916669;
HH003_1;biomass;0.5;0.055555556;-1.117088565;
HH003_1;biomass;3;0.333333333;-1.327738996;
HH003_1;biomass;6;0.666666667;-0.904032764;
HH003_1;biomass;9;1;-0.438736279;
HH003_1;composition;0.5;0.055555556;0.296367497;
HH003_1;composition;2;0.222222222;0.553730797;
HH003_1;composition;5;0.555555556;0.366419178;
HH003_1;composition;9;1;0.540491946;
HH003_2;composition;0.5;0.055555556;0.067699459;
HH003_2;composition;5;0.555555556;0.119063988;
HH003_2;composition;9;1;0.077588243;
HH003_3;biomass;0.5;0.055555556;-0.558965635;
HH003_3;biomass;3;0.333333333;-1.320542984;
HH003_3;biomass;6;0.666666667;-1.143031717;
HH003_3;biomass;9;1;-0.136575535;
HH003_3;composition;0.5;0.055555556;0.145221839;
HH003_3;composition;2;0.222222222;0.315487879;
HH003_3;composition;5;0.555555556;0.409682624;
HH003_3;composition;9;1;0.525583292;
HH003_4;composition;0.5;0.055555556;0.225626739;
HH003_4;composition;5;0.555555556;0.115183361;
HH003_4;composition;9;1;0.208394982;
HH004_1;abundance;1;0.002222222;-4.48863637;
HH004_1;abundance;90;0.2;-2.297572551;
HH004_1;abundance;120;0.266666667;-1.732570598;
HH004_1;abundance;210;0.466666667;-1.325669739;
HH004_1;abundance;270;0.6;-1.040625031;
HH004_1;abundance;330;0.733333333;-0.899483614;
HH004_1;abundance;390;0.866666667;-0.71631424;
HH004_1;abundance;450;1;-0.056618894;
HH004_1;composition;1;0.002222222;0.698852609;
HH004_1;composition;90;0.2;0.552015601;
HH004_1;composition;120;0.266666667;0.379371582;
HH004_1;composition;210;0.466666667;0.296915445;
HH004_1;composition;270;0.6;0.219680454;
HH004_1;composition;330;0.733333333;0.185349344;
HH004_1;composition;390;0.866666667;0.120454119;
HH004_1;composition;450;1;0.114187866;
HH005_1;biomass;7;0.073684211;-2.558349883;0.51008564
HH005_1;biomass;15;0.157894737;-2.514273862;0.509031686
HH005_1;biomass;45;0.473684211;-1.571893519;0.348817911
HH005_1;biomass;95;1;-0.410582721;0.216271801
HH005_1;composition;7;0.073684211;0.36672723;
HH005_1;composition;15;0.157894737;0.403563482;
HH005_1;composition;45;0.473684211;0.182037851;
HH005_1;composition;95;1;0.089746158;
HH005_1;index;7;0.073684211;-0.399985642;0.084543608
HH005_1;index;15;0.157894737;-0.481120469;0.107812117
HH005_1;index;45;0.473684211;-0.417735201;0.06483593
HH005_1;index;95;1;-0.025446666;0.043636816
HH005_2;biomass;7;0.073684211;-0.985823021;0.114416288
HH005_2;biomass;15;0.157894737;-0.130466289;0.08958926
HH005_2;biomass;45;0.473684211;0.344699792;0.118622821
HH005_2;biomass;95;1;-0.016210098;0.319837686
HH005_2;composition;7;0.073684211;0.297427937;
HH005_2;composition;15;0.157894737;0.40130969;
HH005_2;composition;45;0.473684211;0.170030377;
HH005_2;composition;95;1;0.153846121;
HH005_2;index;7;0.073684211;-0.512765489;0.027158898
HH005_2;index;15;0.157894737;-0.644091024;0.035828109
HH005_2;index;45;0.473684211;-0.606886836;0.065064463
HH005_2;index;95;1;-0.683294884;0.220927184
HH006_1;abundance;0;0;-0.094558583;
HH006_1;abundance;3;0.01986755;-2.944438979;
HH006_1;abundance;10;0.066225166;-4.890349128;
HH006_1;abundance;32;0.21192053;-0.25562014;
HH006_1;abundance;67;0.443708609;-0.145417;
HH006_1;abundance;91;0.602649007;-1.129149013;
HH006_1;abundance;129;0.854304636;-0.094558583;
HH006_1;abundance;151;1;-0.25562014;
HH006_1;composition;0;0;0.039639276;
HH006_1;composition;3;0.01986755;0.867587477;
HH006_1;composition;10;0.066225166;0.833821432;
HH006_1;composition;32;0.21192053;0.453978099;
HH006_1;composition;67;0.443708609;0.228020118;
HH006_1;composition;91;0.602649007;0.141762134;
HH006_1;composition;129;0.854304636;0.110150764;
HH006_1;composition;151;1;0.152355911;
HH006_1;index;0;0;-0.148745261;
HH006_1;index;3;0.01986755;-1.479979845;
HH006_1;index;10;0.066225166;-3.020424886;
HH006_1;index;32;0.21192053;-0.167793456;
HH006_1;index;67;0.443708609;-0.357837059;
HH006_1;index;91;0.602649007;-0.717839793;
HH006_1;index;129;0.854304636;-0.207014169;
HH006_1;index;151;1;-0.227216877;
HH006_2;abundance;0;0;0;
HH006_2;abundance;3;0.01986755;-2.325399771;
HH006_2;abundance;10;0.066225166;-4.890349128;
HH006_2;abundance;32;0.21192053;0.126930709;
HH006_2;abundance;67;0.443708609;0.239549587;
HH006_2;abundance;91;0.602649007;-1.279431216;
HH006_2;abundance;129;0.854304636;0;
HH006_2;abundance;151;1;-0.883015943;
HH006_2;composition;0;0;0.06411902;
HH006_2;composition;3;0.01986755;0.73058756;
HH006_2;composition;10;0.066225166;0.845328024;
HH006_2;composition;32;0.21192053;0.33727021;
HH006_2;composition;67;0.443708609;0.207518162;
HH006_2;composition;91;0.602649007;0.068851435;
HH006_2;composition;129;0.854304636;0.234279685;
HH006_2;composition;151;1;0.418214251;
HH006_2;index;0;0;-0.093685484;
HH006_2;index;3;0.01986755;-1.346448453;
HH006_2;index;10;0.066225166;-3.020424886;
HH006_2;index;32;0.21192053;-0.008163311;
HH006_2;index;67;0.443708609;-0.093685484;
HH006_2;index;91;0.602649007;-0.622529613;
HH006_2;index;129;0.854304636;-0.312374685;
HH006_2;index;151;1;-0.68504997;
HH006_3;abundance;0;0;0.044124805;
HH006_3;abundance;3;0.01986755;-2.944438979;
HH006_3;abundance;10;0.066225166;-4.890349128;
HH006_3;abundance;32;0.21192053;-0.046162042;
HH006_3;abundance;67;0.443708609;0;
HH006_3;abundance;91;0.602649007;-0.99852883;
HH006_3;abundance;129;0.854304636;0.086384614;
HH006_3;abundance;151;1;-0.145417;
HH006_3;composition;0;0;0.029823523;
HH006_3;composition;3;0.01986755;1.017960275;
HH006_3;composition;10;0.066225166;0.844512794;
HH006_3;composition;32;0.21192053;0.258255142;
HH006_3;composition;67;0.443708609;0.143426452;
HH006_3;composition;91;0.602649007;0.152013412;
HH006_3;composition;129;0.854304636;0.03366649;
HH006_3;composition;151;1;0.065011071;
HH006_3;index;0;0;-0.041499731;
HH006_3;index;3;0.01986755;-1.921812597;
HH006_3;index;10;0.066225166;-4.119037175;
HH006_3;index;32;0.21192053;-0.093685484;
HH006_3;index;67;0.443708609;-0.093685484;
HH006_3;index;91;0.602649007;-0.622529613;
HH006_3;index;129;0.854304636;-0.148745261;
HH006_3;index;151;1;-0.247836164;
HH006_4;abundance;0;0;0.271933715;
HH006_4;abundance;3;0.007352941;-2.079441542;
HH006_4;abundance;10;0.024509804;-3.912023005;
HH006_4;abundance;32;0.078431373;-2.772588722;
HH006_4;abundance;92;0.225490196;-1.16315081;
HH006_4;abundance;151;0.370098039;-2.772588722;
HH006_4;abundance;222;0.544117647;-1.519825754;
HH006_4;abundance;408;1;-1.268511325;
HH006_4;composition;0;0;0.193102378;
HH006_4;composition;3;0.007352941;0.615289597;
HH006_4;composition;10;0.024509804;0.743374184;
HH006_4;composition;32;0.078431373;0.624918711;
HH006_4;composition;92;0.225490196;0.671501595;
HH006_4;composition;151;0.370098039;0.790762739;
HH006_4;composition;222;0.544117647;0.437696443;
HH006_4;composition;408;1;0.54187865;
HH006_4;index;0;0;-0.046815371;
HH006_4;index;3;0.007352941;-1.267994663;
HH006_4;index;10;0.024509804;-3.412893421;
HH006_4;index;32;0.078431373;-2.713881121;
HH006_4;index;92;0.225490196;-1.294514012;
HH006_4;index;151;0.370098039;-2.061515325;
HH006_4;index;222;0.544117647;-1.15072191;
HH006_4;index;408;1;-0.423850136;
HH006_5;abundance;0;0;0.318453731;
HH006_5;abundance;3;0.007352941;-3.912023005;
HH006_5;abundance;10;0.024509804;-4.605170186;
HH006_5;abundance;32;0.078431373;-4.605170186;
HH006_5;abundance;92;0.225490196;-0.900786545;
HH006_5;abundance;151;0.370098039;-2.367123614;
HH006_5;abundance;222;0.544117647;-1.85629799;
HH006_5;abundance;408;1;-1.85629799;
HH006_5;composition;0;0;0.151040165;
HH006_5;composition;3;0.007352941;0.635622912;
HH006_5;composition;10;0.024509804;0.76578571;
HH006_5;composition;32;0.078431373;0.632746297;
HH006_5;composition;92;0.225490196;0.828275863;
HH006_5;composition;151;0.370098039;0.784268022;
HH006_5;composition;222;0.544117647;0.646520531;
HH006_5;composition;408;1;0.650436729;
HH006_5;index;0;0;-0.144294161;
HH006_5;index;3;0.007352941;-2.675635542;
HH006_5;index;10;0.024509804;-4.175033473;
HH006_5;index;32;0.078431373;-4.605170186;
HH006_5;index;92;0.225490196;-1.173853879;
HH006_5;index;151;0.370098039;-1.814496631;
HH006_5;index;222;0.544117647;-1.972222289;
HH006_5;index;408;1;-0.666880211;
HH006_6;abundance;0;0;0.089612159;
HH006_6;abundance;3;0.007352941;-2.772588722;
HH006_6;abundance;10;0.024509804;-4.605170186;
HH006_6;abundance;32;0.078431373;-3.912023005;
HH006_6;abundance;92;0.225490196;-2.772588722;
HH006_6;abundance;151;0.370098039;-1.85629799;
HH006_6;abundance;222;0.544117647;-2.367123614;
HH006_6;abundance;408;1;-2.367123614;
HH006_6;composition;0;0;0.142856519;
HH006_6;composition;3;0.007352941;0.668485026;
HH006_6;composition;10;0.024509804;0.741508105;
HH006_6;composition;32;0.078431373;0.624117087;
HH006_6;composition;92;0.225490196;0.647392646;
HH006_6;composition;151;0.370098039;0.801094118;
HH006_6;composition;222;0.544117647;0.674307883;
HH006_6;composition;408;1;0.736279038;
HH006_6;index;0;0;-0.065538159;
HH006_6;index;3;0.007352941;-1.849191518;
HH006_6;index;10;0.024509804;-4.605170186;
HH006_6;index;32;0.078431373;-3.021911779;
HH006_6;index;92;0.225490196;-2.790842163;
HH006_6;index;151;0.370098039;-2.058474269;
HH006_6;index;222;0.544117647;-1.971294215;
HH006_6;index;408;1;-1.090505701;
HH007_1;abundance;0.5;0.007142857;-1.319628193;0.161644771
HH007_1;abundance;6;0.085714286;-1.410881356;0.191227285
HH007_1;abundance;11;0.157142857;-0.920142056;0.140217678
HH007_1;abundance;15;0.214285714;-0.739370922;0.050786144
HH007_1;abundance;20;0.285714286;-0.480635266;0.083415502
HH007_1;abundance;33;0.471428571;-0.544446246;0.061229353
HH007_1;abundance;70;1;0.081098668;0.016361472
HH007_1;composition;0.5;0.007142857;0.57;
HH007_1;composition;6;0.085714286;0.45;
HH007_1;composition;11;0.157142857;0.45;
HH007_1;composition;15;0.214285714;0.39;
HH007_1;composition;20;0.285714286;0.35;
HH007_1;composition;33;0.471428571;0.45;
HH007_1;composition;70;1;0.36;
HH007_1;index;0.5;0.007142857;-0.914038885;0.059613947
HH007_1;index;6;0.085714286;-0.652274185;0.025521345
HH007_1;index;11;0.157142857;-0.395249497;0.057520074
HH007_1;index;15;0.214285714;-0.167388321;0.005997907
HH007_1;index;20;0.285714286;-0.198975166;0.015198729
HH007_1;index;33;0.471428571;-0.341672948;0.055053236
HH007_1;index;70;1;-0.116941307;0.023976943
HH007_2;abundance;0.5;0.007142857;-1.783088478;0.081564217
HH007_2;abundance;6;0.085714286;-1.266822644;0.150924377
HH007_2;abundance;11;0.157142857;-0.74217283;0.051164645
HH007_2;abundance;15;0.214285714;-0.635540819;0.039726886
HH007_2;abundance;20;0.285714286;-0.888754404;0.102296435
HH007_2;abundance;33;0.471428571;-0.189731566;0.083637745
HH007_2;abundance;70;1;-0.103810468;0.020072597
HH007_2;composition;0.5;0.007142857;0.54;
HH007_2;composition;6;0.085714286;0.42;
HH007_2;composition;11;0.157142857;0.41;
HH007_2;composition;15;0.214285714;0.4;
HH007_2;composition;20;0.285714286;0.37;
HH007_2;composition;33;0.471428571;0.44;
HH007_2;composition;70;1;0.41;
HH007_2;index;0.5;0.007142857;-1.00715275;0.011252087
HH007_2;index;6;0.085714286;-0.499232706;0.014479791
HH007_2;index;11;0.157142857;-0.318359692;0.017304739
HH007_2;index;15;0.214285714;-0.247301017;0.013521576
HH007_2;index;20;0.285714286;-0.406180966;0.016822727
HH007_2;index;33;0.471428571;-0.19042089;0.03472506
HH007_2;index;70;1;-0.255043749;0.030310241
HH008_1;abundance;0;0;0.502950756;
HH008_1;abundance;1;0.001821494;0.624074853;
HH008_1;abundance;183;0.333333333;1.22757066;
HH008_1;abundance;366;0.666666667;0.633947525;
HH008_1;abundance;549;1;0.248798704;
HH008_1;composition;1;0.001821494;0.15808738;
HH008_1;composition;183;0.333333333;0.693239415;
HH008_1;composition;366;0.666666667;0.759599754;
HH008_1;composition;549;1;0.888025355;
HH008_1;index;0;0;-0.419241404;
HH008_1;index;1;0.001821494;-0.174849034;
HH008_1;index;183;0.333333333;-0.397042408;
HH008_1;index;366;0.666666667;0.088932287;
HH008_1;index;549;1;0.155645793;
HH009_1;abundance;0;0;0.05514108;0.007133623
HH009_1;abundance;1;0.005464481;-0.370587189;0.016563441
HH009_1;abundance;110;0.601092896;-0.16091465;0.014632955
HH009_1;abundance;183;1;-0.098311966;0.023899343
HH009_1;index;0;0;-0.061870332;0.006269433
HH009_1;index;1;0.005464481;-0.350002111;0.01402824
HH009_1;index;110;0.601092896;-0.070925716;0.011706773
HH009_1;index;183;1;-0.210725863;0.008361649
HH010_1;abundance;1;0.002538071;-3.714506829;
HH010_1;abundance;13;0.032994924;-4.714400381;
HH010_1;abundance;24;0.060913706;-2.55588832;
HH010_1;abundance;43;0.109137056;-0.339534867;
HH010_1;abundance;86;0.218274112;-0.75647551;
HH010_1;abundance;203;0.515228426;-0.603358623;
HH010_1;abundance;280;0.710659898;-0.32589512;
HH010_1;abundance;394;1;0.133168233;
HH010_1;composition;1;0.002538071;0.932060623;
HH010_1;composition;13;0.032994924;0.998436204;
HH010_1;composition;24;0.060913706;0.937825844;
HH010_1;composition;43;0.109137056;0.866826245;
HH010_1;composition;86;0.218274112;0.472516951;
HH010_1;composition;203;0.515228426;0.430984492;
HH010_1;composition;280;0.710659898;0.399767778;
HH010_1;composition;394;1;0.529217821;
HH010_1;index;1;0.002538071;-2.1690537;
HH010_1;index;13;0.032994924;-3.468336684;
HH010_1;index;24;0.060913706;-1.299282984;
HH010_1;index;43;0.109137056;-0.577964927;
HH010_1;index;86;0.218274112;-0.40806589;
HH010_1;index;203;0.515228426;-0.415909067;
HH010_1;index;280;0.710659898;-0.392561703;
HH010_1;index;394;1;0.040718093;
HH010_2;abundance;1;0.002538071;-2.894863686;
HH010_2;abundance;13;0.032994924;-3.625049006;
HH010_2;abundance;24;0.060913706;-1.985693269;
HH010_2;abundance;43;0.109137056;-1.729946907;
HH010_2;abundance;86;0.218274112;-1.031092926;
HH010_2;abundance;203;0.515228426;-0.839174535;
HH010_2;abundance;280;0.710659898;-0.70467396;
HH010_2;abundance;394;1;-0.630213068;
HH010_2;composition;1;0.002538071;0.920252535;
HH010_2;composition;13;0.032994924;0.958590032;
HH010_2;composition;24;0.060913706;0.856639115;
HH010_2;composition;43;0.109137056;0.837303983;
HH010_2;composition;86;0.218274112;0.519749303;
HH010_2;composition;203;0.515228426;0.643525992;
HH010_2;composition;280;0.710659898;0.45438631;
HH010_2;composition;394;1;0.998479076;
HH010_2;index;1;0.002538071;-1.71913683;
HH010_2;index;13;0.032994924;-2.775189504;
HH010_2;index;24;0.060913706;-1.271112107;
HH010_2;index;43;0.109137056;-0.625367165;
HH010_2;index;86;0.218274112;-0.216671037;
HH010_2;index;203;0.515228426;-0.670039606;
HH010_2;index;280;0.710659898;-0.232931558;
HH010_2;index;394;1;-0.497922219;
HH010_3;abundance;1;0.002538071;-3.809992882;
HH010_3;abundance;13;0.032994924;-4.028792647;
HH010_3;abundance;24;0.060913706;-2.473930437;
HH010_3;abundance;43;0.109137056;-1.807698966;
HH010_3;abundance;86;0.218274112;-0.876384505;
HH010_3;abundance;203;0.515228426;-0.488945701;
HH010_3;abundance;280;0.710659898;-0.41215936;
HH010_3;abundance;394;1;-0.707849649;
HH010_3;composition;1;0.002538071;0.979252144;
HH010_3;composition;13;0.032994924;0.899449558;
HH010_3;composition;24;0.060913706;0.80040575;
HH010_3;composition;43;0.109137056;0.490222958;
HH010_3;composition;86;0.218274112;0.448694583;
HH010_3;composition;203;0.515228426;0.454384268;
HH010_3;composition;280;0.710659898;0.397852843;
HH010_3;composition;394;1;0.293060145;
HH010_3;index;1;0.002538071;;
HH010_3;index;13;0.032994924;-4.007333185;
HH010_3;index;24;0.060913706;-2.001999616;
HH010_3;index;43;0.109137056;-1.070441412;
HH010_3;index;86;0.218274112;-0.40806589;
HH010_3;index;203;0.515228426;-0.181802211;
HH010_3;index;280;0.710659898;-0.431782416;
HH010_3;index;394;1;-0.40806589;
HH010_4;abundance;1;0.002538071;-2.587616666;
HH010_4;abundance;13;0.032994924;-2.854672806;
HH010_4;abundance;24;0.060913706;-0.557493045;
HH010_4;abundance;43;0.109137056;-0.706595536;
HH010_4;abundance;86;0.218274112;-0.247264713;
HH010_4;abundance;203;0.515228426;-0.224502728;
HH010_4;abundance;280;0.710659898;-0.73188614;
HH010_4;abundance;394;1;-0.359202794;
HH010_4;composition;1;0.002538071;0.905490383;
HH010_4;composition;13;0.032994924;0.892171579;
HH010_4;composition;24;0.060913706;0.663281675;
HH010_4;composition;43;0.109137056;0.599660089;
HH010_4;composition;86;0.218274112;0.450386994;
HH010_4;composition;203;0.515228426;0.395564311;
HH010_4;composition;280;0.710659898;0.42781607;
HH010_4;composition;394;1;0.539547857;
HH010_4;index;1;0.002538071;-1.546524087;
HH010_4;index;13;0.032994924;-2.552045953;
HH010_4;index;24;0.060913706;-1.085708884;
HH010_4;index;43;0.109137056;-1.011600912;
HH010_4;index;86;0.218274112;-0.304269096;
HH010_4;index;203;0.515228426;-0.711496319;
HH010_4;index;280;0.710659898;-0.817444897;
HH010_4;index;394;1;-0.63512334;
HH010_5;abundance;1;0.002538071;-4.164931988;
HH010_5;abundance;13;0.032994924;-2.263495358;
HH010_5;abundance;24;0.060913706;-2.142124409;
HH010_5;abundance;43;0.109137056;-2.103336967;
HH010_5;abundance;86;0.218274112;-0.953621166;
HH010_5;abundance;203;0.515228426;-0.71887505;
HH010_5;abundance;280;0.710659898;-0.356969595;
HH010_5;abundance;394;1;-0.448547034;
HH010_5;composition;1;0.002538071;0.924680568;
HH010_5;composition;13;0.032994924;0.948253872;
HH010_5;composition;24;0.060913706;0.847781007;
HH010_5;composition;43;0.109137056;0.731033233;
HH010_5;composition;86;0.218274112;0.633404191;
HH010_5;composition;203;0.515228426;0.538739419;
HH010_5;composition;280;0.710659898;0.588705352;
HH010_5;composition;394;1;0.558736;
HH010_5;index;1;0.002538071;-1.609437912;
HH010_5;index;13;0.032994924;-1.622509994;
HH010_5;index;24;0.060913706;-1.778856064;
HH010_5;index;43;0.109137056;-0.738307577;
HH010_5;index;86;0.218274112;-0.300754154;
HH010_5;index;203;0.515228426;-0.19434156;
HH010_5;index;280;0.710659898;0.313957214;
HH010_5;index;394;1;-0.175591011;
HH010_6;abundance;1;0.002538071;-4.164734924;
HH010_6;abundance;13;0.032994924;-3.624934149;
HH010_6;abundance;24;0.060913706;-1.670658622;
HH010_6;abundance;43;0.109137056;-1.623590737;
